GeneName	GFOLD(0.01)	1stRPKM
t25_c139550_g1_i1	0	0.207164
t25_c139560_g1_i1	0	0
t25_c13956_g1_i1	0	0.684156
t25_c139581_g1_i1	0	0
t25_c139593_g1_i1	0	0.378441
t25_c139603_g1_i1	0	0.357338
t25_c139606_g1_i1	0	0.366885
t25_c139636_g1_i1	0	0.132768
t25_c139665_g1_i1	0	0.893346
t25_c139672_g1_i1	0	0.464816
t25_c139707_g1_i1	0	0.367587
t25_c139709_g1_i1	0	0.864424
t25_c55526_g1_i1	0.998141	0.62763
t25_c139819_g1_i1	0	0
t25_c139820_g1_i1	0	0.508593
t25_c139826_g1_i1	0	0
t25_c139827_g1_i1	-0.207166	0.892792
t25_c139851_g1_i1	0	0.670632
t25_c139855_g1_i1	0	0.616179
t25_c139866_g1_i1	0	0.438255
t25_c139886_g1_i1	0	0.728212
t25_c139897_g1_i1	0	0
t25_c139922_g1_i1	0	0.430406
t25_c139924_g1_i1	0	0.120759
t25_c48407_g1_i1	0.997964	1.3084
t25_c139982_g1_i1	0	0.440936
t25_c66800_g1_i5	0.997934	9.43499
t25_c140019_g1_i1	0	0.132038
t25_c140063_g1_i1	0	0.357782
t25_c140103_g1_i1	0	0.133877
t25_c140118_g1_i1	0	1.07401
t25_c140124_g1_i1	0	0.210798
t25_c140130_g1_i1	0	0
t25_c140160_g1_i1	0	0.667528
t25_c140176_g1_i1	0	0.698575
t25_c140189_g1_i1	0	0.584696
t25_c14018_g1_i1	0	0.856066
t25_c140193_g1_i1	0	0
t25_c140197_g1_i1	0	0.436927
t25_c140215_g1_i1	0	0.471196
t25_c140225_g1_i1	0	0.719491
t25_c140240_g1_i1	0	0.451286
t25_c140249_g1_i1	-0.91177	1.14775
t25_c140262_g1_i1	0	0.146085
t25_c140280_g1_i1	0	0.711678
t25_c140291_g1_i1	0	1.60973
t25_c140296_g1_i1	0	0.41314
t25_c140301_g1_i1	0	0.184499
t25_c140353_g1_i1	0	0.374509
t25_c140357_g1_i1	-0.582388	1.89049
t25_c140361_g1_i1	0	0.873854
t25_c72286_g1_i20	0.997883	4.13937
t25_c140405_g1_i1	0	0
t25_c140453_g1_i1	0	0
t25_c140459_g1_i1	0	0.178007
v71_NODE_27972_length_1481_cov_12.824443	0.997668	2.91285
t25_c140469_g1_i1	0	0.459484
t25_c140482_g1_i1	0	0.884083
t25_c140483_g1_i1	0	0.693202
t25_c140497_g1_i1	0	0
t25_c140509_g1_i1	0	1.21985
t25_c140521_g1_i1	0	0.791144
t25_c67019_g1_i6	0.997588	4.17633
t25_c140576_g1_i1	0	0.529817
t25_c140577_g1_i1	0	0.884577
t25_c140592_g1_i1	0	0.116655
t25_c140605_g1_i1	0	0
t25_c14060_g1_i1	0	0.216495
t25_c140610_g1_i1	0	0.597043
t25_c140611_g1_i1	0	0.202366
t25_c140614_g1_i1	0	0.212664
t25_c14067_g1_i1	-0.8566	1.16123
t25_c140683_g1_i1	-0.307466	2.65225
t25_c140689_g1_i1	0	0.385524
t25_c140705_g1_i1	0	0.230698
v71_NODE_57624_length_1454_cov_13.741403	0.99731	12.3624
t25_c140729_g1_i1	0	0.200258
t25_c55773_g1_i6	0.997305	6.67407
t25_c140754_g1_i1	0	0.632395
t25_c140767_g1_i1	0	0.459923
t25_c140770_g1_i1	0	0.669854
t25_c140772_g1_i1	0	0.122607
t25_c140789_g1_i1	0	0.462135
t25_c140805_g1_i1	0	0.295766
t25_c140811_g1_i1	0	0.229962
t25_c140812_g1_i1	0	0.112033
t25_c140815_g1_i1	0	0.414328
t25_c140849_g1_i1	0	0.449644
t25_c140852_g1_i1	-0.0646042	0.669218
t25_c140865_g1_i1	-0.941585	1.08841
t25_c140875_g1_i1	0	0
t25_c140881_g1_i1	0	0.617763
t25_c140883_g1_i1	0	0.215042
t25_c140907_g1_i1	0	0.109232
t25_c140927_g1_i1	0	0.13654
t25_c140949_g1_i1	0	0.410786
t25_c140954_g1_i1	-0.207166	1.05825
t25_c140972_g1_i1	0	0.15758
t25_c140980_g1_i1	0	1.11448
v71_NODE_45115_length_3001_cov_16.649784	0.996849	18.749
t25_c141003_g1_i1	0	0.424076
t25_c141005_g1_i1	0	0.445018
t25_c141020_g1_i1	0	0.34577
t25_c141025_g1_i1	-0.207166	1.21676
t25_c141032_g1_i1	0	0.501953
t25_c141038_g1_i1	0	0.460868
t25_c141042_g1_i1	0	0.177351
t25_c141052_g1_i1	0	0.56049
s41_585918_length_5873_cvg_36.5_tip_1	0.996414	17.3573
t25_c141078_g1_i1	0	0.295766
t25_c141115_g1_i1	0	0.734893
t25_c141143_g1_i1	0	3.92619
t25_c72196_g2_i1	0.996354	2.78931
t25_c141158_g1_i1	0	0.765318
t25_c141174_g1_i1	0	0.120456
t25_c141175_g1_i1	0	0.317241
t25_c141191_g1_i1	-1.0219	1.17224
t25_c141194_g1_i1	0	0.393951
t25_c141202_g1_i1	0	0
t25_c141204_g1_i1	0	0.508593
t25_c141226_g1_i1	0	0
t25_c141248_g1_i1	0	0
t25_c141255_g1_i1	0	0.307105
t25_c141270_g1_i1	0	0.383473
t25_c141294_g1_i1	0	0.749505
t25_c141308_g1_i1	0	0.315161
t25_c141323_g1_i1	0	0.180007
t25_c141328_g1_i1	0	0.291285
t25_c64842_g1_i4	0.995969	6.20719
t25_c141379_g1_i1	0	0.492944
t25_c14139_g1_i1	0	0.334538
t25_c141404_g1_i1	0	0.500646
t25_c141405_g1_i1	0	1.50748
t25_c141425_g1_i1	0	0.375484
t25_c141436_g1_i1	0	0.357604
t25_c141455_g1_i1	0	0.126813
t25_c141461_g1_i1	0	0.422833
t25_c141499_g1_i1	0	0.157065
v71_NODE_45548_length_633_cov_14.315956	0.995801	3.00815
t25_c141501_g1_i1	0	0.356015
t25_c14150_g1_i1	0	0.873854
t25_c141543_g1_i1	0	0.846162
t25_c141562_g1_i1	0	0.474686
t25_c141572_g1_i1	0	0.358672
t25_c14157_g1_i1	0	0.622162
t25_c141605_g1_i1	0	0.453415
t25_c141636_g1_i1	0	0.847654
t25_c141646_g1_i1	0	0.613557
t25_c141652_g1_i1	0	0.992431
t25_c141678_g1_i1	0	0.717343
t25_c14167_g1_i1	0	0.606843
t25_c14170_g1_i1	0	0.904392
t25_c141719_g1_i1	0	0.412549
t25_c141726_g1_i1	0	0.440936
t25_c141752_g1_i1	-0.337249	1.45304
t25_c141757_g1_i1	0	0.532838
t25_c141762_g1_i1	0	0.509491
t25_c141765_g1_i1	0	0
t25_c14176_g1_i1	0	0.81634
t25_c141773_g1_i1	0	0.380237
t25_c141776_g1_i1	0	0.529609
t25_c141779_g1_i1	-0.567405	1.23026
t25_c141798_g1_i1	0	0
t25_c141817_g1_i1	0	0.149261
t25_c141874_g1_i1	0	0.143042
t25_c14187_g1_i1	0	0.560723
t25_c141895_g1_i1	0	2.29341
t25_c141921_g1_i1	0	0.186287
t25_c141926_g1_i1	0	0.497407
t25_c141927_g1_i1	0	0.471857
s51_545367_length_1653_cvg_30.0_tip_0	0.995747	6.10588
t25_c141969_g1_i1	0	0.169232
t25_c141976_g1_i1	0	1.03582
t25_c141978_g1_i1	0	0.977787
t25_c141985_g1_i1	0	0.752649
t25_c141994_g1_i1	0	0.41793
t25_c142004_g1_i1	0	0.201518
t25_c142014_g1_i1	0	0.55563
v71_NODE_4763_length_483_cov_11.171843	0.995667	2.17278
t25_c142050_g1_i1	0	0.614211
t25_c142064_g1_i1	0	0.323287
t25_c142068_g1_i1	0	0.620155
t25_c142083_g1_i1	0	0.728212
t25_c142102_g1_i1	0	0
t25_c142106_g1_i1	0	0.270772
t25_c142115_g1_i1	0	0
t25_c142117_g1_i1	0	0.382456
t25_c142155_g1_i1	0	0.764912
t25_c142160_g1_i1	0	0.379937
t25_c142161_g1_i1	0	0.233311
t25_c142188_g1_i1	0	0
t25_c142192_g1_i1	0	0
t25_c142197_g1_i1	0	1.04483
t25_c142266_g1_i1	-0.207166	1.06607
t25_c142277_g1_i1	0	0.196975
t25_c142299_g1_i1	0	0.456646
t25_c142324_g1_i1	0	0.371135
t25_c14233_g1_i1	-1.7075	6.90311
t25_c142362_g1_i1	0	0.413614
t25_c142381_g1_i1	0	1.17634
t25_c142383_g1_i1	0	0.562129
t25_c142393_g1_i1	0	0.794413
t25_c142404_g1_i1	0	0.41196
t25_c142405_g1_i1	0	0.322564
t25_c14240_g1_i1	0	0.595195
t25_c142417_g1_i1	0	0.153064
t25_c142428_g1_i1	0	0
t25_c14245_g1_i2	0	0.254296
t25_c14246_g1_i2	0	0.762889
t25_c142496_g1_i1	0	0.56049
t25_c142502_g1_i1	0	0.670632
t25_c142510_g1_i1	0	0.71203
t25_c142520_g1_i1	0	0.48062
t25_c142546_g1_i1	0	0.855472
t25_c142552_g1_i1	0	1.11034
t25_c142571_g1_i1	0	0.765318
t25_c142580_g1_i1	0	0.989609
t25_c142608_g1_i1	0	0.863859
t25_c142621_g1_i1	0	0.457733
t25_c142623_g1_i1	0	0.145642
t25_c142671_g1_i1	0	1.95374
t25_c142674_g1_i1	0	0.673137
t25_c142679_g1_i1	0	0.794413
t25_c142680_g1_i1	0	0.315161
t25_c142687_g1_i1	0	0.106568
t25_c142697_g1_i1	0	0
t25_c1426_g1_i2	0	0.97423
t25_c142712_g1_i1	0	0.680765
t25_c142717_g1_i1	0	0.413436
t25_c68173_g2_i3	0.995603	1.773
t25_c14272_g1_i1	0	0.438922
t25_c142755_g1_i1	0	0.453415
t25_c142761_g1_i1	0	0.466621
t25_c142776_g1_i1	0	0.315161
t25_c142797_g1_i1	0	1.01539
t25_c142805_g1_i1	0	0.245214
t25_c14280_g1_i1	0	0.696551
t25_c142815_g1_i1	0	0.456646
t25_c142857_g1_i1	0	0.464367
t25_c142879_g1_i1	0	0.454272
t25_c142883_g1_i1	0	0
t25_c142887_g1_i1	0	0.894177
t25_c142902_g1_i1	0	0.107521
t25_c142951_g1_i1	0	0
t25_c14295_g1_i1	0	0.340061
t25_c142980_g1_i1	0	0.468136
t25_c142982_g1_i1	0	0.736582
t25_c142992_g1_i1	0	0.702367
t25_c143018_g1_i1	0	0.300387
v71_NODE_20827_length_2622_cov_15.002288	0.995597	15.372
t25_c143037_g1_i1	0	0.636583
t25_c143054_g1_i1	0	0.239114
t25_c143056_g1_i1	0	0.522413
t25_c143093_g1_i1	0	0.509131
t25_c143116_g1_i1	0	0.390748
t25_c143130_g1_i1	0	0.46362
t25_c143131_g1_i1	0	0.202793
t25_c143132_g1_i1	0	0.380438
t25_c143138_g1_i1	0	0.34453
t25_c143139_g1_i1	0	0.344284
t25_c143154_g1_i1	0	0.664069
t25_c143155_g1_i1	0	0.567103
t25_c143161_g1_i1	0	0.321844
t25_c143167_g1_i1	0	0
t25_c143172_g1_i1	0	0.180684
t25_c14317_g1_i1	0	0
t25_c143193_g1_i1	0	0
t25_c143220_g1_i1	0	0.296679
t25_c143239_g1_i1	0	0.312091
t25_c143243_g1_i1	0	0
t25_c143250_g1_i1	0	0.474296
t25_c143252_g1_i1	0	0.287796
t25_c143253_g1_i1	0	0.785327
t25_c143290_g1_i1	0	0.473517
t25_c143318_g1_i1	0	0
t25_c143343_g1_i1	0	0.483846
t25_c143349_g1_i1	0	0.843193
t25_c143380_g1_i1	0	0
t25_c143392_g1_i1	0	0.455564
t25_c143410_g1_i1	0	0.586122
t25_c143414_g1_i1	0	0.408459
t25_c143423_g1_i1	0	0.378441
t25_c143455_g1_i1	0	0.600775
t25_c14345_g1_i1	0	0
t25_c14346_g1_i1	0	0.409619
t25_c143480_g1_i1	0	0
t25_c143483_g1_i1	0	0.201096
t25_c143498_g1_i1	0	0.787902
t25_c143511_g1_i1	0	0.847654
t25_c143514_g1_i1	0	0
t25_c14352_g1_i1	0	0.314131
t25_c143544_g1_i1	0	0.124836
t25_c143569_g1_i1	0	0.311081
t25_c143624_g1_i1	0	0.393951
t25_c143633_g1_i1	0	0.704492
t25_c143648_g1_i1	0	0.602658
t25_c143656_g1_i1	0	0.433968
t25_c143695_g1_i1	0	0
t25_c143700_g1_i1	0	0.739415
t25_c143709_g1_i1	0	0.445018
t25_c143732_g1_i1	0	0.458826
t25_c14374_g1_i1	0	0
t25_c143768_g1_i1	0	0.357782
t25_c14376_g1_i1	0	0.816918
t25_c143806_g1_i1	0	0.516796
t25_c14381_g1_i1	0	0.501691
t25_c143821_g1_i1	0	0.369708
t25_c56654_g1_i3	0.995451	2.64584
t25_c143893_g1_i1	0	0
t25_c143915_g1_i1	0	0
t25_c143922_g1_i1	0	0.479421
t25_c143925_g1_i1	0	0.696551
t25_c143938_g1_i1	0	0.917651
t25_c143968_g1_i1	0	0.626215
t25_c144006_g1_i1	0	0.566769
t25_c14401_g1_i1	0	2.51305
t25_c144022_g1_i1	0	0
t25_c144088_g1_i1	0	0.475861
t25_c144101_g1_i1	0	0.326952
t25_c144109_g1_i1	0	0.734893
t25_c144164_g1_i1	0	0.609924
t25_c144171_g1_i1	0	0.315505
t25_c144184_g1_i1	0	0.409619
t25_c144185_g1_i1	0	0
t25_c144196_g1_i1	0	0.55724
t25_c144217_g1_i1	0	0.149726
t25_c144229_g1_i1	0	0.600775
t25_c144232_g1_i1	0	0.869338
t25_c144254_g1_i1	0	0.567103
s21_883109_length_1253_cvg_55.8_tip_1	0.995199	13.1183
t25_c144274_g1_i1	0	0.249026
t25_c144289_g1_i1	0	0.577321
t25_c144290_g1_i1	0	0.156045
t25_c144314_g1_i1	0	0.24397
t25_c144318_g1_i1	0	0
t25_c144334_g1_i1	0	1.06589
t25_c14433_g1_i1	0	1.10066
t25_c144369_g1_i1	0	0
t25_c144379_g1_i1	0	0.637427
t25_c144411_g1_i1	0	0
t25_c144424_g1_i1	0	0.567103
t25_c144425_g1_i1	0	0.387597
t25_c144430_g1_i1	0	0.528154
t25_c144474_g1_i1	0	0.648235
t25_c144489_g1_i1	0	1.09232
t25_c144517_g1_i1	0	0
t25_c144521_g1_i1	0	0.645127
t25_c144532_g1_i1	0	0.479023
t25_c144539_g1_i1	0	0.176915
t25_c144565_g1_i1	0	0.114433
t25_c144574_g1_i1	0	0.614211
t25_c144576_g1_i1	0	0.862099
t25_c49698_g1_i2	0.995178	2.36044
t25_c144627_g1_i1	0	0.250976
v81_NODE_63143_length_465_cov_9.468817	0.995127	0.705497
t25_c144655_g1_i1	0	0.468897
t25_c144676_g1_i1	0	0.464367
t25_c14468_g1_i1	0	0.649486
t25_c144695_g1_i1	0	0.153064
t25_c144701_g1_i1	0	0
t25_c144720_g1_i1	0	0.131677
t25_c144752_g1_i1	-0.567405	0.90229
t25_c144772_g1_i1	0	0.469661
t25_c144801_g1_i1	0	0.700612
t25_c144822_g1_i1	0	0.550854
t25_c144846_g1_i1	0	0.138507
t25_c144848_g1_i1	0	0.523836
t25_c144874_g1_i1	0	1.10912
t25_c144880_g1_i1	0	0.41793
t25_c14490_g1_i1	0	0.167463
t25_c144940_g1_i1	0	1.65351
t25_c144955_g1_i1	0	0.451286
t25_c144964_g1_i1	0	0
t25_c144997_g1_i1	0	0.871214
t25_c145015_g1_i1	0	0.174771
t25_c145016_g1_i1	0	0.400517
t25_c145022_g1_i1	0	0
t25_c145075_g1_i1	0	1.10306
t25_c145108_g1_i1	0	0
t25_c145149_g1_i1	0	0.575593
t25_c68716_g2_i2	0.995075	14.5025
t25_c145155_g1_i1	0	0.388641
t25_c145175_g1_i1	0	0
t25_c145236_g1_i1	0	0.227243
t25_c145237_g1_i1	0	0.658383
t25_c145282_g1_i1	0	0.512661
t25_c14532_g1_i1	-0.567405	1.41915
t25_c145336_g1_i1	0	0
t25_c145346_g1_i1	0	0.993763
t25_c145371_g1_i1	0	0.353397
t25_c145377_g1_i1	0	0.429125
t25_c145386_g1_i1	0	0.518189
t25_c14541_g1_i1	0	0.187012
t25_c145435_g1_i1	0	0
t25_c145439_g1_i1	0	0.447783
t25_c145483_g1_i1	0	0.618161
t25_c145546_g1_i1	0	0.772701
s21_896191_length_3120_cvg_51.8_tip_1	0.994953	8.70353
t25_c14557_g1_i1	0	0.437922
t25_c145590_g1_i1	0	0.299452
t25_c145598_g1_i1	0	0.147429
t25_c14560_g1_i1	0	0.838291
t25_c145627_g1_i1	0	0.183443
t25_c14562_g1_i1	0	0.196171
t25_c145630_g1_i1	0	0.635741
t25_c145651_g1_i1	0	0.173509
t25_c145664_g1_i1	0	0.597786
t25_c145672_g1_i1	0	0.250976
t25_c145715_g1_i1	0	0.517909
t25_c145732_g1_i1	0	0
t25_c145749_g1_i1	0	0.570469
t25_c145751_g1_i1	0	0.756882
t25_c145761_g1_i1	0	0.568781
t25_c145768_g1_i1	0	0.305156
t25_c145775_g1_i1	0	0.475861
t25_c145803_g1_i1	0	0.153553
t25_c145808_g1_i1	0	0.146085
t25_c145831_g1_i1	0	0.710976
t25_c145856_g1_i1	0	0.717343
t25_c14587_g1_i1	0	0.541544
t25_c145880_g1_i1	0	0
t25_c145889_g1_i1	0	0.795352
t25_c146003_g1_i1	0	0.337277
t25_c14602_g1_i1	0	0.588995
t25_c14602_g1_i2	0	0.382456
t25_c146044_g1_i1	0	0.15454
t25_c146079_g1_i1	0	0.871591
t25_c146105_g1_i1	0	0.624182
t25_c146137_g1_i1	0	0.384496
t25_c1461_g1_i1	0	0.42627
t25_c146223_g1_i1	0	0.144765
t25_c146237_g1_i1	0	0.216009
t25_c146240_g1_i1	0	0.684644
t25_c146264_g1_i1	0	0.456285
t25_c146274_g1_i1	0	0.137713
t25_c146282_g1_i1	0	0.27943
t25_c146288_g1_i1	0	0.700612
t25_c146290_g1_i1	0	0.148339
t25_c1462_g1_i1	0	0.825492
t25_c146302_g1_i1	0	0
t25_c146306_g1_i1	0	0.198603
t25_c146307_g1_i1	0	0.232184
t25_c14630_g1_i1	0	0.669387
t25_c146313_g1_i1	0	0.541544
t25_c146318_g1_i1	0	0
t25_c146337_g1_i1	0	0.196975
t25_c146339_g1_i1	0	0.135768
t25_c146343_g1_i1	0	0
t25_c146344_g1_i1	0	0.296679
t25_c146345_g1_i1	0	0.569905
t25_c146351_g1_i1	0	0.158099
t25_c146356_g1_i1	0	0.477437
t25_c146365_g1_i1	0	0.327509
t25_c146372_g1_i1	0	0.378441
t25_c146389_g1_i1	0	0.628261
t25_c146396_g1_i1	0	0.429125
t25_c146407_g1_i1	0	0.268503
t25_c146450_g1_i1	0	0
t25_c146473_g1_i1	0	0.237343
t25_c146485_g1_i1	0	0.457733
t25_c146487_g1_i1	0	0
t25_c14648_g1_i1	0	0.243147
t25_c146491_g1_i1	0	0.660192
t25_c146527_g1_i1	0	0.90683
t25_c146543_g1_i1	0	0.604553
t25_c14657_g1_i1	0	0.247742
t25_c146613_g1_i1	0	0
t25_c146624_g1_i1	0	0.572167
t25_c146634_g1_i1	0	0.221484
t25_c146637_g1_i1	0	0.359566
t25_c146654_g1_i1	0	0.200258
t25_c146698_g1_i1	0	0.725464
t25_c146718_g1_i1	0	0.472741
t25_c146725_g1_i1	0	0.462135
t25_c146776_g1_i1	0	0.191482
t25_c146779_g1_i1	0	0.60838
t25_c146789_g1_i1	0	0
t25_c146809_g1_i1	0	0.385524
t25_c146825_g1_i1	0	0
t25_c146831_g1_i1	0	0.475861
t25_c14683_g1_i1	0	0.396115
t25_c146848_g1_i1	0	0.287796
t25_c146851_g1_i1	0	0.256331
t25_c146856_g1_i1	0	0.634482
t25_c146860_g1_i1	0	0.207164
t25_c146869_g1_i1	0	0.753323
t25_c146880_g1_i1	0	0.105631
t25_c146921_g1_i1	0	0.468136
t25_c146924_g1_i1	0	0.15454
t25_c146931_g1_i1	0	0.322564
t25_c14694_g1_i1	-0.0646042	0.908388
t25_c146951_g1_i1	0	0
t25_c146954_g1_i1	0	0
t25_c146964_g1_i1	0	0.431695
t25_c146_g1_i1	0	1.10669
t25_c147007_g1_i1	0	0.435607
t25_c14700_g1_i1	0	0.247105
t25_c14706_g1_i1	0	0.41196
t25_c147109_g1_i1	0	0.446396
t25_c147115_g1_i1	0	0.427852
t25_c147138_g1_i1	0	0.443649
t25_c147142_g1_i1	0	0.873854
t25_c147145_g1_i1	0	0.635741
t25_c147173_g1_i1	0	0.445018
t25_c147181_g1_i1	0	0.271537
t25_c147229_g1_i1	0	0.349966
t25_c147231_g1_i1	0	0.265536
t25_c147234_g1_i1	0	0.393951
t25_c147250_g1_i1	0	0.301329
t25_c147287_g1_i1	0	0.48062
t25_c147310_g1_i1	0	0.131677
t25_c147316_g1_i1	0	0.462135
t25_c147325_g1_i1	0	0.439591
t25_c14733_g1_i1	0	0.30419
t25_c147340_g1_i1	0	0.673766
t25_c147348_g1_i1	0	0.156554
t25_c147360_g1_i1	0	0.613557
t25_c147371_g1_i1	0	0.796608
t25_c147397_g1_i1	0	0.218464
t25_c147412_g1_i1	0	0.443991
t25_c147424_g1_i1	0	0.189968
t25_c147442_g1_i1	0	0
t25_c14746_g1_i1	0	0.460364
t25_c147476_g1_i1	0	0.113354
t25_c14749_g1_i1	0	0.516796
t25_c14750_g1_i1	0	0.112822
t25_c14750_g1_i2	0	0.225643
t25_c147539_g1_i1	0	0.318291
t25_c147540_g1_i1	0	0.440936
t25_c147562_g1_i1	0	0
t25_c147563_g1_i1	0	0.348275
t25_c147588_g1_i1	0	0.888392
t25_c147621_g1_i1	0	0.55724
t25_c147638_g1_i1	0	0.540022
t25_c14769_g1_i1	0	0.0970949
s51_552661_length_3539_cvg_27.2_tip_1	0.994303	13.214
t25_c147728_g1_i1	0	0.473517
t25_c147735_g1_i1	0	0.517909
t25_c14774_g1_i2	0	0.970949
t25_c147756_g1_i1	0	0.730056
t25_c147761_g1_i1	0	0.622162
t25_c147780_g1_i1	0	0.570469
t25_c147792_g1_i1	0	0.232184
t25_c147807_g1_i1	0	0.535013
t25_c147816_g1_i1	0	0
t25_c147826_g1_i1	0	0.591532
t25_c147892_g1_i1	0	0.234449
t25_c147967_g1_i1	0	0.822979
t25_c147970_g1_i1	0	0.500646
t25_c148002_g1_i1	0	0.452561
t25_c14803_g1_i1	0	0
t25_c148047_g1_i1	0	0.268503
t25_c148059_g1_i1	0	0.405586
t25_c148060_g1_i1	0	0.457733
t25_c14809_g1_i1	0	0.768309
t25_c148110_g1_i1	0	0
t25_c148126_g1_i1	0	0.117224
t25_c14816_g1_i1	0	0.209878
t25_c148172_g1_i1	0	0.51541
t25_c148237_g1_i1	0	0.699932
t25_c148241_g1_i1	0	0.347018
t25_c148256_g1_i1	0	0.347018
t25_c14825_g1_i1	0	1.43304
t25_c148321_g1_i1	0	0.378441
t25_c148337_g1_i1	0	0.632395
t25_c148383_g1_i1	0	0.499778
t25_c148390_g1_i1	0	0.58434
t25_c148392_g1_i1	0	0
t25_c148393_g1_i1	0	0.393951
t25_c148395_g1_i1	0	0
t25_c148398_g1_i1	0	0.310077
t25_c148404_g1_i1	0	0.291285
t25_c14841_g1_i1	0	0.128853
t25_c148473_g1_i1	0	0.213609
t25_c148479_g1_i1	0	0.554029
t25_c148482_g1_i1	0	0.466621
t25_c148486_g1_i1	0	0.242737
t25_c148487_g1_i1	0	0.41196
t25_c148490_g1_i1	0	0
t25_c148495_g1_i1	0	0.56049
s21_894423_length_2301_cvg_45.2_tip_1	0.994073	5.3263
t25_c14851_g1_i1	0	0
t25_c148527_g1_i1	0	0
t25_c148560_g1_i1	0	0.64297
t25_c148564_g1_i1	0	0
t25_c148573_g1_i1	0	0.675028
t25_c148611_g1_i1	0	0.348275
t25_c148638_g1_i1	0	0.625342
t25_c148665_g1_i1	0	0.216495
t25_c148698_g1_i1	0	0.672196
t25_c148711_g1_i1	0	0.441949
t25_c148729_g1_i1	0	0.219461
t25_c148744_g1_i1	0	0.364106
t25_c148778_g1_i1	0	0.385524
t25_c148814_g1_i1	0	0.516796
t25_c148815_g1_i1	0	0.597786
t25_c148816_g1_i1	0	1.57212
t25_c148824_g1_i1	0	0
t25_c148856_g1_i1	0	0.273858
t25_c148902_g1_i1	0	0.155039
t25_c148903_g1_i1	0	0.407305
t25_c148907_g1_i1	0	0.518189
t25_c148930_g1_i1	0	0.167463
t25_c148996_g1_i1	0	0.550854
t25_c149005_g1_i1	0	0.283831
t25_c149071_g1_i1	0	0.567103
t25_c149073_g1_i1	0	0.134627
t25_c149086_g1_i1	0	0.324743
t25_c14908_g1_i1	0	0.511298
t25_c149098_g1_i1	0	0.591896
t25_c149107_g1_i1	0	1.05168
t25_c14911_g1_i1	0	0.804011
t25_c14912_g1_i1	0	1.23236
t25_c149131_g1_i1	0	0.680765
t25_c14914_g1_i1	0	0.373539
t25_c149155_g1_i1	0	1.0398
t25_c149169_g1_i1	0	0.628261
t25_c14917_g1_i1	0	0.39181
t25_c149200_g1_i1	0	0.453415
t25_c149201_g1_i1	0	0.572167
t25_c149202_g1_i1	0	0.516796
t25_c149219_g1_i1	0	0.474296
t25_c149227_g1_i1	0	0.469661
t25_c149239_g1_i1	0	0.767763
t25_c149244_g1_i1	0	0
t25_c149260_g1_i1	0	0.752649
t25_c14926_g1_i1	0	0.349119
t25_c149271_g1_i1	0	0.24031
t25_c149278_g1_i1	0	0.374509
t25_c149326_g1_i1	0	0.311081
t25_c149338_g1_i1	0	1.64596
t25_c149345_g1_i1	0	0
t25_c149347_g1_i1	0	0
t25_c149378_g1_i1	0	0.201941
t25_c1493_g1_i1	0	0.370277
t25_c149412_g1_i1	0	0.57906
t25_c149420_g1_i1	0	0.315161
t25_c149421_g1_i1	0	0.616179
t25_c149432_g1_i1	0	0
t25_c149445_g1_i1	0	0
t25_c149472_g1_i1	0	0.15554
t25_c14947_g2_i1	0	0.233311
t25_c149493_g1_i1	0	0.588995
t25_c149528_g1_i1	0	0.43495
t25_c149547_g1_i1	0	0.758076
t25_c149565_g1_i1	0	0.567103
t25_c149631_g1_i1	0	0.150194
t25_c149639_g1_i1	0	0
t25_c149647_g1_i1	0	0.161282
t25_c1496_g1_i1	0	1.55877
t25_c149713_g1_i1	0	0.240912
t25_c149766_g1_i1	0	0
t25_c149781_g1_i1	0	0.737147
t25_c14978_g1_i1	0	0.797709
t25_c149792_g1_i1	0	0.646574
t25_c149796_g1_i1	0	0.445018
t25_c1497_g1_i1	0	0.529817
t25_c149801_g1_i1	0	0.311081
t25_c14983_g1_i1	0	0.125488
t25_c149922_g1_i1	0	0.239114
t25_c149965_g1_i1	0	0.514032
t25_c149977_g1_i1	0	0.462135
t25_c149999_g1_i1	0	0.401632
t25_c150001_g1_i1	0	0
t25_c150013_g1_i1	0	0
t25_c150033_g1_i1	0	0.459923
t25_c15005_g1_i1	0	0
t25_c150060_g1_i1	0	0.775193
t25_c150066_g1_i1	0	0.462135
t25_c15007_g1_i1	0	0.203653
t25_c150117_g1_i1	0	0.378441
t25_c150129_g1_i1	0	0.239114
t25_c150158_g1_i1	0	0
t25_c150166_g1_i1	0	0.473517
t25_c1501_g1_i1	-0.456808	1.02104
t25_c150210_g1_i1	0	0.254971
t25_c15023_g1_i1	0	1.21165
t25_c150249_g1_i1	0	0.347269
t25_c150289_g1_i1	0	0.468897
t25_c150309_g1_i1	0	0.573875
t25_c150340_g1_i1	0	0.41793
t25_c150353_g1_i1	0	0.593358
t25_c150450_g1_i1	0	0
t25_c150485_g1_i1	0	0.356015
t25_c150543_g1_i1	0	0.640827
t25_c15054_g1_i1	0	1.05736
t25_c150555_g1_i1	0	0.288661
t25_c150561_g1_i1	0	0.201096
t25_c150568_g1_i1	0	0.499345
t25_c15060_g1_i1	0	0.550328
t25_c150634_g1_i1	0	0.342078
t25_c15065_g1_i1	0	1.37757
t25_c150678_g1_i1	0	0.333764
t25_c150696_g1_i1	0	0.512661
t25_c150714_g1_i1	0	0.896679
t25_c150718_g1_i1	0	0.380438
t25_c150749_g1_i1	0	0.563226
t25_c15075_g1_i2	0	0.533035
